UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
112455,"R",12,"R",0,"R",12,"R",2,"R",7,"R",0,"R",0,"R",5,"R",12,"Z",0,"R",12,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
113449,"R",92,"R",0,"R",92,"R",20,"R",66,"R",0,"R",6,"R",20,"R",73,"Z",0,"R",73,"R",51,"R",2,"Z",0,"R",2,"R",2,"R",17,"Z",0,"R",17,"R",13
114044,"R",226,"R",0,"R",226,"R",119,"R",150,"R",0,"R",0,"R",76,"R",168,"Z",0,"R",168,"R",109,"R",18,"Z",0,"R",18,"R",15,"R",40,"Z",0,"R",40,"R",26
114460,"R",79,"R",0,"R",79,"R",3,"R",66,"R",0,"R",0,"R",13,"R",55,"Z",0,"R",55,"R",46,"R",9,"Z",0,"R",9,"R",8,"R",15,"Z",0,"R",15,"R",12
114637,"R",10,"R",0,"R",10,"R",8,"R",8,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",5
114761,"R",40,"R",0,"R",40,"R",6,"R",28,"R",0,"R",0,"R",12,"R",24,"Z",0,"R",24,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",12
114947,"R",206,"R",0,"R",206,"R",175,"R",180,"R",0,"R",0,"R",26,"R",28,"Z",0,"R",28,"R",25,"R",4,"Z",0,"R",4,"R",4,"R",174,"Z",0,"R",174,"R",151
115357,"R",28,"R",0,"R",28,"R",13,"R",21,"R",0,"R",0,"R",7,"R",22,"Z",0,"R",22,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",6
115658,"R",11,"Z",0,"R",11,"R",0,"R",8,"Z",0,"Z",0,"R",3,"R",11,"Z",0,"R",11,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
116350,"R",98,"Z",0,"R",98,"R",7,"R",59,"Z",0,"Z",0,"R",39,"R",60,"Z",0,"R",60,"R",35,"R",15,"Z",0,"R",15,"R",12,"R",23,"Z",0,"R",23,"R",12
117238,"R",50,"R",0,"R",50,"R",41,"R",44,"R",0,"R",0,"R",6,"R",45,"Z",0,"R",45,"R",40,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",1
117955,"R",97,"R",0,"R",97,"R",5,"R",62,"R",0,"R",0,"R",35,"R",71,"Z",0,"R",71,"R",42,"R",11,"Z",0,"R",11,"R",7,"R",15,"Z",0,"R",15,"R",13
118134,"R",21,"R",0,"R",21,"R",16,"R",17,"R",0,"R",0,"R",4,"R",9,"Z",0,"R",9,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",12
118143,"R",16,"R",0,"R",16,"R",12,"R",13,"R",0,"R",0,"R",3,"R",11,"Z",0,"R",11,"R",8,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",4
118161,"R",31,"R",0,"R",31,"R",0,"R",23,"R",1,"R",0,"R",7,"R",13,"Z",0,"R",13,"R",8,"R",8,"Z",0,"R",8,"R",8,"R",10,"Z",0,"R",10,"R",7
118189,"R",25,"R",0,"R",25,"R",2,"R",20,"R",0,"R",5,"R",0,"R",25,"Z",0,"R",25,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
118958,"R",27,"Z",0,"R",27,"R",8,"R",17,"Z",0,"Z",0,"R",10,"R",17,"Z",0,"R",17,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",7
118994,"R",69,"R",1,"R",68,"R",24,"R",29,"R",0,"R",0,"R",39,"R",63,"R",1,"R",62,"R",25,"R",4,"R",0,"R",4,"R",3,"R",2,"R",0,"R",2,"R",1
119553,"R",189,"R",0,"R",189,"R",117,"R",121,"R",0,"R",0,"R",68,"R",135,"Z",0,"R",135,"R",89,"R",18,"Z",0,"R",18,"R",12,"R",36,"Z",0,"R",36,"R",20
119845,"R",50,"Z",0,"R",50,"R",7,"R",39,"Z",0,"Z",0,"R",11,"R",27,"Z",0,"R",27,"R",19,"R",1,"Z",0,"R",1,"R",1,"R",22,"Z",0,"R",22,"R",19
119951,"R",139,"R",0,"R",139,"R",19,"R",71,"R",0,"R",0,"R",68,"R",115,"Z",0,"R",115,"R",47,"R",4,"Z",0,"R",4,"R",4,"R",20,"Z",0,"R",20,"R",20
120069,"R",209,"R",0,"R",209,"R",65,"R",127,"R",0,"R",0,"R",82,"R",192,"Z",0,"R",192,"R",116,"R",11,"Z",0,"R",11,"R",5,"R",6,"Z",0,"R",6,"R",6
120087,"R",148,"R",0,"R",148,"R",34,"R",65,"R",0,"R",0,"R",83,"R",130,"Z",0,"R",130,"R",57,"R",8,"Z",0,"R",8,"R",5,"R",10,"Z",0,"R",10,"R",3
121433,"R",48,"Z",0,"R",48,"R",12,"R",37,"Z",0,"Z",0,"R",11,"R",44,"Z",0,"R",44,"R",34,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
121637,"R",26,"R",0,"R",26,"R",20,"R",24,"R",0,"R",0,"R",2,"R",18,"Z",0,"R",18,"R",17,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",7
121859,"R",66,"Z",0,"R",66,"R",24,"R",52,"Z",0,"Z",0,"R",14,"R",53,"Z",0,"R",53,"R",41,"R",8,"Z",0,"R",8,"R",6,"R",5,"Z",0,"R",5,"R",5
121868,"R",40,"Z",0,"R",40,"R",14,"R",27,"R",0,"R",0,"R",13,"R",34,"Z",0,"R",34,"R",21,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",3
121992,"R",326,"R",0,"R",326,"R",33,"R",238,"R",0,"R",4,"R",84,"R",222,"Z",0,"R",222,"R",150,"R",0,"Z",0,"R",0,"R",0,"R",104,"Z",0,"R",104,"R",88
123350,"R",81,"R",1,"R",80,"R",6,"R",71,"R",0,"R",3,"R",6,"R",80,"R",1,"R",79,"R",71,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0
124681,"R",412,"R",2,"R",410,"R",150,"R",281,"Z",0,"R",5,"R",124,"R",397,"R",2,"R",395,"R",268,"R",7,"R",0,"R",7,"R",7,"R",8,"R",0,"R",8,"R",6
125310,"R",11,"Z",0,"R",11,"Z",0,"R",7,"Z",0,"Z",0,"R",4,"R",9,"Z",0,"R",9,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
127158,"R",741,"Z",0,"R",741,"R",564,"R",602,"Z",0,"Z",0,"R",139,"R",238,"Z",0,"R",238,"R",198,"R",0,"Z",0,"R",0,"R",0,"R",503,"Z",0,"R",503,"R",404
128337,"R",32,"R",0,"R",32,"R",0,"R",16,"R",0,"R",1,"R",15,"R",25,"Z",0,"R",25,"R",11,"R",6,"Z",0,"R",6,"R",5,"R",1,"Z",0,"R",1,"R",0
128674,"R",314,"R",1,"R",313,"R",40,"R",146,"R",5,"R",0,"R",162,"R",230,"R",1,"R",229,"R",98,"R",15,"R",0,"R",15,"R",11,"R",69,"R",0,"R",69,"R",37
128896,"R",41,"R",0,"R",41,"R",30,"R",32,"R",0,"R",0,"R",9,"R",24,"Z",0,"R",24,"R",16,"R",14,"Z",0,"R",14,"R",13,"R",3,"Z",0,"R",3,"R",3
129002,"R",55,"R",0,"R",55,"R",35,"R",37,"R",0,"R",0,"R",18,"R",38,"Z",0,"R",38,"R",23,"R",14,"Z",0,"R",14,"R",12,"R",3,"Z",0,"R",3,"R",2
129349,"R",27,"R",0,"R",27,"R",25,"R",25,"R",0,"R",0,"R",2,"R",14,"Z",0,"R",14,"R",13,"R",9,"Z",0,"R",9,"R",9,"R",4,"Z",0,"R",4,"R",3
129923,"R",396,"R",0,"R",396,"R",98,"R",205,"Z",0,"R",3,"R",188,"R",305,"Z",0,"R",305,"R",146,"R",56,"Z",0,"R",56,"R",36,"R",35,"Z",0,"R",35,"R",23
129932,"R",681,"Z",0,"R",681,"R",393,"R",473,"Z",0,"R",0,"R",208,"R",592,"Z",0,"R",592,"R",438,"R",78,"Z",0,"R",78,"R",35,"R",11,"Z",0,"R",11,"R",0
130174,"R",269,"R",0,"R",269,"R",169,"R",189,"R",0,"R",0,"R",80,"R",214,"Z",0,"R",214,"R",142,"R",35,"Z",0,"R",35,"R",30,"R",20,"Z",0,"R",20,"R",17
130873,"R",380,"R",0,"R",380,"R",185,"R",284,"R",0,"R",0,"R",96,"R",326,"Z",0,"R",326,"R",230,"R",10,"Z",0,"R",10,"R",10,"R",44,"Z",0,"R",44,"R",44
131061,"R",37,"R",0,"R",37,"R",10,"R",29,"R",0,"R",0,"R",8,"R",27,"Z",0,"R",27,"R",19,"R",7,"Z",0,"R",7,"R",7,"R",3,"Z",0,"R",3,"R",3
132675,"R",56,"R",0,"R",56,"R",39,"R",39,"R",0,"R",0,"R",17,"R",25,"Z",0,"R",25,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",31,"Z",0,"R",31,"R",25
134024,"R",60,"Z",0,"R",60,"R",39,"R",39,"Z",0,"R",0,"R",21,"R",40,"Z",0,"R",40,"R",26,"R",5,"Z",0,"R",5,"R",4,"R",15,"Z",0,"R",15,"R",9
134228,"R",26,"R",0,"R",26,"R",24,"R",24,"Z",0,"R",2,"R",0,"R",26,"Z",0,"R",26,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
134529,"R",66,"R",0,"R",66,"R",36,"R",44,"R",0,"R",0,"R",22,"R",62,"Z",0,"R",62,"R",40,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
134574,"R",59,"Z",0,"R",59,"R",43,"R",48,"R",0,"R",0,"R",11,"R",32,"Z",0,"R",32,"R",29,"R",14,"Z",0,"R",14,"R",12,"R",13,"Z",0,"R",13,"R",7
134714,"R",62,"R",0,"R",62,"R",20,"R",32,"R",0,"R",2,"R",28,"R",49,"Z",0,"R",49,"R",28,"R",1,"Z",0,"R",1,"R",0,"R",12,"Z",0,"R",12,"R",4
135142,"R",86,"R",0,"R",86,"R",6,"R",80,"R",0,"R",0,"R",6,"R",67,"Z",0,"R",67,"R",67,"R",0,"Z",0,"R",0,"R",0,"R",19,"Z",0,"R",19,"R",13
135179,"R",485,"R",0,"R",485,"R",330,"R",355,"R",0,"R",1,"R",129,"R",149,"Z",0,"R",149,"R",106,"R",0,"Z",0,"R",0,"R",0,"R",336,"Z",0,"R",336,"R",249
135276,"R",533,"Z",0,"R",533,"R",262,"R",275,"R",0,"R",13,"R",245,"R",437,"Z",0,"R",437,"R",213,"R",0,"Z",0,"R",0,"R",0,"R",96,"Z",0,"R",96,"R",62
135337,"R",19,"R",0,"R",19,"R",5,"R",12,"R",0,"R",0,"R",7,"R",13,"Z",0,"R",13,"R",6,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",3
135522,"R",464,"R",0,"R",464,"R",45,"R",352,"R",0,"R",0,"R",112,"R",394,"Z",0,"R",394,"R",352,"R",0,"Z",0,"R",0,"R",0,"R",70,"Z",0,"R",70,"R",0
135559,"R",15,"R",0,"R",15,"R",1,"R",12,"R",0,"R",0,"R",3,"R",11,"Z",0,"R",11,"R",8,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
135771,"R",431,"R",0,"R",431,"R",293,"R",306,"R",0,"R",2,"R",123,"R",198,"Z",0,"R",198,"R",189,"R",4,"Z",0,"R",4,"R",2,"R",229,"Z",0,"R",229,"R",115
136109,"R",58,"R",0,"R",58,"R",46,"R",47,"R",0,"R",0,"R",11,"R",38,"Z",0,"R",38,"R",30,"R",12,"Z",0,"R",12,"R",10,"R",8,"Z",0,"R",8,"R",7
136491,"R",185,"R",0,"R",185,"R",80,"R",104,"R",0,"R",5,"R",76,"R",110,"Z",0,"R",110,"R",58,"R",0,"Z",0,"R",0,"R",0,"R",75,"Z",0,"R",75,"R",46
136765,"R",537,"R",0,"R",537,"R",462,"R",462,"R",0,"R",17,"R",58,"R",300,"Z",0,"R",300,"R",258,"R",0,"Z",0,"R",0,"R",0,"R",237,"Z",0,"R",237,"R",204
137023,"R",426,"R",1,"R",425,"R",240,"R",253,"R",0,"R",6,"R",166,"R",200,"R",0,"R",200,"R",92,"R",0,"R",0,"R",0,"R",0,"R",226,"R",1,"R",225,"R",161
137591,"R",322,"R",0,"R",322,"R",110,"R",210,"R",0,"R",16,"R",96,"R",250,"Z",0,"R",250,"R",175,"R",50,"Z",0,"R",50,"R",35,"R",22,"Z",0,"R",22,"R",0
137856,"R",51,"R",0,"R",51,"R",33,"R",36,"R",0,"R",0,"R",15,"R",33,"Z",0,"R",33,"R",33,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",3
137865,"R",151,"R",0,"R",151,"R",61,"R",75,"R",0,"R",2,"R",74,"R",107,"Z",0,"R",107,"R",49,"R",0,"Z",0,"R",0,"R",0,"R",44,"Z",0,"R",44,"R",26
138132,"R",26,"R",0,"R",26,"R",6,"R",21,"R",0,"R",0,"R",5,"R",17,"Z",0,"R",17,"R",13,"R",2,"Z",0,"R",2,"R",2,"R",7,"Z",0,"R",7,"R",6
138488,"R",85,"R",0,"R",85,"R",12,"R",38,"R",0,"R",0,"R",47,"R",75,"Z",0,"R",75,"R",38,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",0
138822,"R",261,"R",0,"R",261,"R",30,"R",159,"R",0,"R",102,"R",0,"R",194,"Z",0,"R",194,"R",141,"R",67,"Z",0,"R",67,"R",18,"R",0,"Z",0,"R",0,"R",0
138938,"R",36,"R",0,"R",36,"R",28,"R",28,"R",0,"R",1,"R",7,"R",31,"Z",0,"R",31,"R",23,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",1
139506,"R",113,"R",3,"R",110,"R",41,"R",64,"R",0,"R",5,"R",41,"R",104,"R",3,"R",101,"R",63,"R",9,"R",0,"R",9,"R",1,"R",0,"R",0,"R",0,"R",0
141608,"R",26,"R",0,"R",26,"R",17,"R",19,"R",0,"R",0,"R",7,"R",21,"Z",0,"R",21,"R",15,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",2
141945,"R",56,"R",0,"R",56,"R",51,"R",51,"R",0,"R",0,"R",5,"R",46,"Z",0,"R",46,"R",46,"R",5,"Z",0,"R",5,"R",1,"R",5,"Z",0,"R",5,"R",4
142416,"R",17,"R",0,"R",17,"R",13,"R",13,"R",0,"R",2,"R",2,"R",15,"Z",0,"R",15,"R",13,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0
143181,"R",15,"R",0,"R",15,"R",7,"R",7,"R",0,"R",0,"R",8,"R",10,"Z",0,"R",10,"R",4,"R",3,"Z",0,"R",3,"R",2,"R",2,"Z",0,"R",2,"R",1
143376,"R",95,"R",0,"R",95,"R",60,"R",63,"R",1,"R",0,"R",31,"R",62,"Z",0,"R",62,"R",36,"R",13,"Z",0,"R",13,"R",11,"R",20,"Z",0,"R",20,"R",16
143464,"R",9,"R",0,"R",9,"R",6,"R",6,"R",0,"R",0,"R",3,"R",9,"Z",0,"R",9,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
143473,"R",11,"R",0,"R",11,"R",9,"R",10,"R",1,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5
143482,"R",8,"R",0,"R",8,"R",1,"R",5,"R",1,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
143491,"R",11,"R",0,"R",11,"R",2,"R",11,"R",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
143516,"R",9,"R",0,"R",9,"R",4,"R",8,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4
143543,"R",35,"R",0,"R",35,"R",0,"R",15,"R",0,"R",0,"R",20,"R",23,"Z",0,"R",23,"R",12,"R",4,"Z",0,"R",4,"R",1,"R",8,"Z",0,"R",8,"R",2
143552,"R",10,"R",0,"R",10,"R",6,"R",6,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",4,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
143695,"R",17,"R",0,"R",17,"R",7,"R",8,"R",9,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
144573,"R",28,"R",0,"R",28,"R",11,"R",14,"R",0,"R",0,"R",14,"R",21,"Z",0,"R",21,"R",9,"R",6,"Z",0,"R",6,"R",4,"R",1,"Z",0,"R",1,"R",1
144795,"R",129,"R",0,"R",129,"R",9,"R",68,"Z",0,"Z",0,"R",61,"R",89,"Z",0,"R",89,"R",59,"R",21,"Z",0,"R",21,"R",9,"R",19,"Z",0,"R",19,"R",0
145099,"R",242,"R",0,"R",242,"R",141,"R",199,"R",0,"R",0,"R",43,"R",136,"Z",0,"R",136,"R",115,"R",23,"Z",0,"R",23,"R",22,"R",83,"Z",0,"R",83,"R",62
145309,"R",13,"R",0,"R",13,"R",5,"R",8,"R",0,"R",5,"R",0,"R",6,"Z",0,"R",6,"R",4,"R",3,"Z",0,"R",3,"R",3,"R",4,"Z",0,"R",4,"R",1
145406,"R",29,"R",0,"R",29,"R",21,"R",21,"R",0,"R",0,"R",8,"R",13,"Z",0,"R",13,"R",10,"R",11,"Z",0,"R",11,"R",9,"R",5,"Z",0,"R",5,"R",2
145424,"R",7,"R",0,"R",7,"R",1,"R",1,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",1,"R",2,"Z",0,"R",2,"R",0,"R",2,"Z",0,"R",2,"R",0
145433,"R",8,"R",0,"R",8,"R",1,"R",2,"R",0,"R",1,"R",5,"R",4,"Z",0,"R",4,"R",1,"R",3,"Z",0,"R",3,"R",0,"R",1,"Z",0,"R",1,"R",1
146454,"R",24,"R",0,"R",24,"R",1,"R",16,"R",0,"R",0,"R",8,"R",16,"Z",0,"R",16,"R",11,"R",5,"Z",0,"R",5,"R",4,"R",3,"Z",0,"R",3,"R",1
146807,"R",10,"Z",0,"R",10,"R",9,"R",9,"Z",0,"Z",0,"R",1,"R",7,"Z",0,"R",7,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
147642,"R",14,"R",0,"R",14,"R",7,"R",10,"R",0,"R",2,"R",2,"R",7,"Z",0,"R",7,"R",7,"R",2,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"R",1
147819,"R",45,"R",0,"R",45,"R",33,"R",33,"R",0,"R",0,"R",12,"R",14,"Z",0,"R",14,"R",12,"R",11,"Z",0,"R",11,"R",8,"R",20,"Z",0,"R",20,"R",13
148098,"R",46,"R",0,"R",46,"R",10,"R",40,"R",4,"R",0,"R",2,"R",7,"Z",0,"R",7,"R",5,"R",10,"Z",0,"R",10,"R",6,"R",29,"Z",0,"R",29,"R",29
148955,"R",57,"R",0,"R",57,"R",3,"R",34,"R",0,"R",1,"R",22,"R",40,"Z",0,"R",40,"R",29,"R",1,"Z",0,"R",1,"R",0,"R",16,"Z",0,"R",16,"R",5
149204,"R",33,"R",1,"R",32,"R",5,"R",22,"R",1,"R",0,"R",9,"R",27,"R",1,"R",26,"R",16,"R",4,"R",0,"R",4,"R",4,"R",2,"R",0,"R",2,"R",2
149499,"R",8,"R",0,"R",8,"R",8,"R",8,"R",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
149550,"R",65,"R",0,"R",65,"R",6,"R",42,"R",0,"R",0,"R",23,"R",46,"Z",0,"R",46,"R",27,"R",12,"Z",0,"R",12,"R",10,"R",7,"Z",0,"R",7,"R",5
150303,"R",35,"R",0,"R",35,"R",28,"R",29,"R",0,"R",0,"R",6,"R",30,"Z",0,"R",30,"R",24,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0
150428,"R",42,"R",2,"R",40,"R",29,"R",29,"R",0,"R",0,"R",11,"R",31,"R",2,"R",29,"R",27,"R",7,"R",0,"R",7,"R",2,"R",4,"R",0,"R",4,"R",0
150437,"R",15,"R",0,"R",15,"R",3,"R",13,"R",0,"R",0,"R",2,"R",11,"Z",0,"R",11,"R",9,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1
150765,"R",21,"R",0,"R",21,"R",12,"R",14,"R",0,"R",0,"R",7,"R",18,"Z",0,"R",18,"R",12,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",0
150853,"R",18,"R",1,"R",17,"R",11,"R",11,"R",0,"R",0,"R",6,"R",8,"R",1,"R",7,"R",5,"R",10,"R",0,"R",10,"R",6,"R",0,"R",0,"R",0,"R",0
151564,"R",5,"R",0,"R",5,"R",2,"R",3,"R",0,"R",0,"R",2,"R",4,"Z",0,"R",4,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
151607,"R",38,"R",0,"R",38,"R",21,"R",21,"R",1,"R",0,"R",16,"R",31,"Z",0,"R",31,"R",18,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",3
151652,"R",108,"R",0,"R",108,"R",0,"R",66,"R",0,"R",0,"R",42,"R",87,"Z",0,"R",87,"R",48,"R",13,"Z",0,"R",13,"R",11,"R",8,"Z",0,"R",8,"R",7
152150,"R",6,"R",0,"R",6,"R",1,"R",4,"R",0,"R",2,"R",0,"R",5,"Z",0,"R",5,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
152275,"R",55,"R",0,"R",55,"R",14,"R",19,"R",1,"R",0,"R",35,"R",50,"Z",0,"R",50,"R",19,"R",1,"Z",0,"R",1,"R",0,"R",4,"Z",0,"R",4,"R",0
152309,"R",4,"Z",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
152327,"R",6,"R",0,"R",6,"R",4,"R",4,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
152628,"R",17,"R",0,"R",17,"R",5,"R",10,"R",0,"R",0,"R",7,"R",11,"Z",0,"R",11,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",4
155159,"R",34,"R",0,"R",34,"R",15,"R",27,"R",0,"Z",0,"R",7,"R",19,"Z",0,"R",19,"R",14,"R",9,"Z",0,"R",9,"R",8,"R",6,"Z",0,"R",6,"R",5
155353,"R",36,"R",0,"R",36,"R",28,"R",28,"R",0,"R",0,"R",8,"R",34,"Z",0,"R",34,"R",26,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
155423,"R",70,"Z",0,"R",70,"R",52,"R",54,"Z",0,"Z",0,"R",16,"R",39,"Z",0,"R",39,"R",28,"R",5,"Z",0,"R",5,"R",5,"R",26,"Z",0,"R",26,"R",21
156277,"R",38,"R",0,"R",38,"R",6,"R",15,"R",0,"R",17,"R",6,"R",34,"Z",0,"R",34,"R",12,"R",2,"Z",0,"R",2,"R",1,"R",2,"Z",0,"R",2,"R",2
156842,"R",20,"R",0,"R",20,"R",4,"R",4,"R",0,"R",0,"R",16,"R",12,"Z",0,"R",12,"R",3,"R",4,"Z",0,"R",4,"R",1,"R",4,"Z",0,"R",4,"R",0
157614,"R",24,"R",0,"R",24,"R",0,"R",6,"R",0,"R",0,"R",18,"R",16,"Z",0,"R",16,"R",5,"R",3,"Z",0,"R",3,"R",1,"R",5,"Z",0,"R",5,"R",0
157650,"R",43,"R",0,"R",43,"R",0,"R",11,"R",0,"R",0,"R",32,"R",31,"Z",0,"R",31,"R",9,"R",7,"Z",0,"R",7,"R",1,"R",5,"Z",0,"R",5,"R",1
157669,"R",56,"R",0,"R",56,"R",0,"R",7,"R",0,"R",0,"R",49,"R",48,"Z",0,"R",48,"R",7,"R",2,"Z",0,"R",2,"R",0,"R",6,"Z",0,"R",6,"R",0
157678,"R",28,"R",0,"R",28,"R",1,"R",7,"R",0,"R",0,"R",21,"R",18,"Z",0,"R",18,"R",3,"R",5,"Z",0,"R",5,"R",3,"R",5,"Z",0,"R",5,"R",1
158246,"R",113,"Z",0,"R",113,"R",50,"R",66,"R",0,"R",0,"R",47,"R",90,"Z",0,"R",90,"R",51,"R",1,"Z",0,"R",1,"R",1,"R",22,"Z",0,"R",22,"R",14
158538,"R",17,"R",3,"R",14,"R",2,"R",12,"R",0,"R",1,"R",1,"R",17,"R",3,"R",14,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
158617,"R",521,"R",0,"R",521,"R",227,"R",396,"R",0,"R",0,"R",125,"R",256,"Z",0,"R",256,"R",228,"R",179,"Z",0,"R",179,"R",168,"R",86,"Z",0,"R",86,"R",0
158644,"R",68,"R",0,"R",68,"R",31,"R",40,"R",0,"R",0,"R",28,"R",57,"Z",0,"R",57,"R",36,"R",8,"Z",0,"R",8,"R",2,"R",3,"Z",0,"R",3,"R",2
158778,"R",13,"R",0,"R",13,"R",6,"R",6,"R",0,"R",0,"R",7,"R",12,"Z",0,"R",12,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
158787,"R",77,"R",0,"R",77,"R",28,"R",61,"R",1,"R",0,"R",15,"R",41,"Z",0,"R",41,"R",35,"R",14,"Z",0,"R",14,"R",10,"R",22,"Z",0,"R",22,"R",16
159027,"R",46,"R",0,"R",46,"R",10,"R",24,"R",0,"R",12,"R",10,"R",46,"Z",0,"R",46,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
159319,"R",3,"R",0,"R",3,"R",1,"R",3,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
159328,"R",14,"R",0,"R",14,"R",8,"R",10,"R",0,"R",2,"R",2,"R",14,"Z",0,"R",14,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
159513,"R",37,"R",0,"R",37,"R",19,"R",20,"R",0,"R",0,"R",17,"R",30,"Z",0,"R",30,"R",15,"R",4,"Z",0,"R",4,"R",3,"R",3,"Z",0,"R",3,"R",2
159522,"R",50,"R",0,"R",50,"R",27,"R",35,"Z",0,"Z",0,"R",15,"R",31,"Z",0,"R",31,"R",19,"R",10,"Z",0,"R",10,"R",10,"R",9,"Z",0,"R",9,"R",6
