UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
145628,"R",137,"R",10014114,"R",1,"R",56990,"Z",0,"Z",0,"R",4,"R",301972,"R",17,"R",3370349,"R",10,"R",955693,"R",10,"R",627522,"R",7,"R",539976,"R",9,"R",615454,"R",33,"R",1391337,"Z",0,"Z",0,"R",43,"R",2015523,"Z",0,"Z",0,"R",3,"R",139298
145637,"R",8262,"R",520429535,"R",79,"R",4955204,"Z",0,"Z",0,"R",791,"R",43844216,"R",1367,"R",131588200,"R",930,"R",57598289,"R",1351,"R",89284807,"R",492,"R",34168383,"R",224,"R",12781093,"R",1062,"R",44755487,"Z",0,"Z",0,"R",1238,"R",51671414,"R",513,"R",35537538,"R",215,"R",14244904
145646,"R",304,"R",15635583,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",1735342,"R",37,"R",3808226,"R",14,"R",998894,"R",13,"R",756653,"R",55,"R",2864980,"R",2,"R",117020,"R",68,"R",2169173,"R",1,"R",31422,"R",57,"R",2029999,"R",19,"R",1020851,"R",2,"R",103023
145682,"R",315,"R",16217251,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1176943,"R",26,"R",2763699,"R",39,"R",1672598,"R",40,"R",2103776,"R",55,"R",2792344,"R",4,"R",201279,"R",73,"R",3520421,"R",10,"R",464227,"R",43,"R",1521964,"Z",0,"Z",0,"Z",0,"Z",0
145691,"R",154,"R",7881585,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1794275,"R",19,"R",2074241,"R",8,"R",416023,"R",8,"R",418187,"R",33,"R",1491201,"R",4,"R",174125,"R",27,"R",852963,"Z",0,"Z",0,"R",16,"R",587490,"R",2,"R",73080,"Z",0,"Z",0
145707,"R",36,"R",1520496,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",22963,"R",4,"R",361198,"R",2,"R",101807,"R",1,"R",30826,"R",13,"R",531904,"Z",0,"Z",0,"R",6,"R",165463,"R",2,"R",80239,"R",6,"R",180253,"R",1,"R",45843,"Z",0,"Z",0
145725,"R",666,"R",48896952,"Z",0,"Z",0,"Z",0,"Z",0,"R",91,"R",4838570,"R",189,"R",21197409,"R",104,"R",7409466,"R",78,"R",4870613,"R",5,"R",315469,"R",2,"R",94000,"R",64,"R",3812654,"Z",0,"Z",0,"R",133,"R",6358771,"Z",0,"Z",0,"Z",0,"Z",0
145813,"R",2196,"R",125373111,"Z",0,"Z",0,"Z",0,"Z",0,"R",516,"R",26937427,"R",345,"R",34502585,"R",73,"R",4046381,"R",214,"R",12931372,"R",121,"R",7224063,"R",41,"R",2845966,"R",431,"R",16157332,"Z",0,"Z",0,"R",310,"R",11414434,"R",110,"R",7244493,"R",35,"R",2069058
145831,"R",104,"R",5497881,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",355481,"R",14,"R",1335124,"R",14,"R",628062,"R",10,"R",490482,"R",21,"R",1131021,"Z",0,"Z",0,"R",16,"R",786403,"R",3,"R",118948,"R",19,"R",652360,"Z",0,"Z",0,"Z",0,"Z",0
145886,"R",6,"R",465511,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",102344,"R",3,"R",254164,"R",1,"R",109003,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
146205,"R",219,"R",11584608,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",515914,"R",18,"R",1852461,"R",10,"R",530537,"R",12,"R",795913,"R",59,"R",3364519,"Z",0,"Z",0,"R",39,"R",2115045,"Z",0,"Z",0,"R",72,"R",2410219,"Z",0,"Z",0,"Z",0,"Z",0
146241,"R",113,"R",7832789,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1313620,"R",13,"R",1973610,"R",11,"R",774909,"R",10,"R",730535,"R",11,"R",720015,"Z",0,"Z",0,"R",20,"R",1004727,"Z",0,"Z",0,"R",24,"R",1315373,"Z",0,"Z",0,"Z",0,"Z",0
146278,"R",111,"R",4631854,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",90400,"R",15,"R",994030,"R",16,"R",625627,"R",15,"R",674958,"R",26,"R",1067252,"Z",0,"Z",0,"R",15,"R",485803,"R",1,"R",34657,"R",21,"R",659127,"Z",0,"Z",0,"Z",0,"Z",0
146296,"R",382,"R",22887612,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",83054,"R",17,"R",1915491,"R",36,"R",2038657,"R",52,"R",3396476,"R",97,"R",5759306,"Z",0,"Z",0,"R",96,"R",5499264,"R",14,"R",736542,"R",68,"R",3458822,"Z",0,"Z",0,"Z",0,"Z",0
146339,"R",87,"R",3500113,"R",1,"R",51600,"Z",0,"Z",0,"R",22,"R",672389,"R",7,"R",692801,"R",13,"R",453200,"R",4,"R",212072,"R",11,"R",408616,"R",3,"R",94457,"R",6,"R",250860,"R",3,"R",87920,"R",17,"R",576198,"Z",0,"Z",0,"Z",0,"Z",0
146348,"R",141,"R",7994308,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",388349,"R",33,"R",2615003,"R",13,"R",676711,"R",12,"R",739855,"R",27,"R",1473366,"Z",0,"Z",0,"R",22,"R",989452,"Z",0,"Z",0,"R",27,"R",1111572,"Z",0,"Z",0,"Z",0,"Z",0
146366,"R",99,"R",4918688,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",440629,"R",19,"R",1360526,"R",14,"R",610318,"R",10,"R",553832,"R",18,"R",935164,"Z",0,"Z",0,"R",14,"R",510061,"R",5,"R",173788,"R",8,"R",334370,"Z",0,"Z",0,"Z",0,"Z",0
146418,"R",146,"R",8080196,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",308946,"R",16,"R",1527011,"R",9,"R",509904,"R",12,"R",680425,"R",42,"R",2508339,"Z",0,"Z",0,"R",28,"R",1159764,"R",4,"R",191943,"R",27,"R",1193864,"Z",0,"Z",0,"Z",0,"Z",0
146427,"R",248,"R",11488587,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1163336,"R",34,"R",3094039,"R",26,"R",1409190,"R",17,"R",883862,"R",40,"R",1464327,"R",2,"R",130000,"R",68,"R",1900487,"Z",0,"Z",0,"R",22,"R",811796,"R",15,"R",631550,"Z",0,"Z",0
146472,"R",461,"R",27395248,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",3014551,"R",51,"R",5743017,"R",44,"R",2287367,"R",45,"R",3211736,"R",77,"R",4650502,"Z",0,"Z",0,"R",105,"R",4639192,"R",20,"R",1032947,"R",69,"R",2815936,"Z",0,"Z",0,"Z",0,"Z",0
146481,"R",182,"R",12062700,"R",1,"R",47940,"Z",0,"Z",0,"R",32,"R",1861794,"R",41,"R",4363301,"R",18,"R",1171180,"R",9,"R",593741,"R",25,"R",1278220,"R",4,"R",260449,"R",19,"R",824165,"Z",0,"Z",0,"R",22,"R",1049968,"R",9,"R",487302,"R",2,"R",124640
146490,"R",45,"R",3567993,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",868150,"R",10,"R",1420526,"R",10,"R",589942,"R",3,"R",237370,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",333125,"R",1,"R",44000,"R",2,"R",74880,"Z",0,"Z",0
146506,"R",164,"R",8565841,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",598640,"R",27,"R",2525539,"R",19,"R",782069,"R",15,"R",874438,"R",30,"R",1338149,"R",1,"R",53227,"R",30,"R",1440027,"R",3,"R",116100,"R",25,"R",837652,"Z",0,"Z",0,"Z",0,"Z",0
146533,"R",12,"R",722671,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",336020,"R",2,"R",243800,"R",1,"R",50356,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",92495,"Z",0,"Z",0,"Z",0,"Z",0
146603,"R",211,"R",12307578,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",95844,"R",69,"R",6362323,"R",26,"R",861896,"R",25,"R",1276376,"R",41,"R",1673702,"R",2,"R",129733,"R",22,"R",1072563,"Z",0,"Z",0,"R",23,"R",835141,"Z",0,"Z",0,"Z",0,"Z",0
146612,"R",393,"R",23520384,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1209649,"R",84,"R",8924371,"R",34,"R",1655367,"R",33,"R",1902495,"R",81,"R",3999040,"R",5,"R",239314,"R",32,"R",1383287,"Z",0,"Z",0,"R",61,"R",2303108,"R",32,"R",1903753,"Z",0,"Z",0
146667,"R",63,"R",2451320,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",490793,"R",10,"R",668475,"R",6,"R",212236,"R",2,"R",118500,"R",2,"R",122624,"Z",0,"Z",0,"R",13,"R",346540,"R",6,"R",188400,"R",11,"R",303752,"Z",0,"Z",0,"Z",0,"Z",0
146676,"R",117,"R",4836435,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",647957,"R",27,"R",1885689,"R",9,"R",456792,"R",3,"R",111140,"R",11,"R",452596,"R",1,"R",49904,"R",28,"R",584487,"Z",0,"Z",0,"R",14,"R",408809,"R",8,"R",239061,"Z",0,"Z",0
146685,"R",263,"R",15038296,"Z",0,"Z",0,"Z",0,"Z",0,"R",41,"R",2212815,"R",57,"R",5357883,"R",16,"R",780326,"R",23,"R",1314231,"R",19,"R",1058745,"Z",0,"Z",0,"R",33,"R",1292097,"Z",0,"Z",0,"R",67,"R",2655244,"R",7,"R",366955,"Z",0,"Z",0
146700,"R",32,"R",1813080,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",185190,"R",16,"R",1148183,"Z",0,"Z",0,"R",1,"R",48000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",70958,"Z",0,"Z",0,"R",9,"R",360749,"Z",0,"Z",0,"Z",0,"Z",0
146719,"R",1155,"R",86093822,"R",25,"R",1321697,"Z",0,"Z",0,"R",46,"R",2728102,"R",305,"R",32698891,"R",95,"R",7473734,"R",118,"R",9062314,"R",102,"R",6515860,"R",15,"R",1147335,"R",229,"R",11801636,"Z",0,"Z",0,"R",174,"R",9064466,"R",46,"R",4279787,"Z",0,"Z",0
146728,"R",42,"R",2577243,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",52332,"R",22,"R",1566663,"Z",0,"Z",0,"R",1,"R",73996,"R",5,"R",322190,"Z",0,"Z",0,"R",2,"R",66477,"Z",0,"Z",0,"R",8,"R",332778,"R",3,"R",162807,"Z",0,"Z",0
146755,"R",11,"R",749985,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",92123,"R",3,"R",365914,"R",2,"R",129043,"R",1,"R",57678,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",105227,"Z",0,"Z",0,"Z",0,"Z",0
146816,"R",13,"R",944861,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",286720,"R",4,"R",485125,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",173016,"Z",0,"Z",0,"Z",0,"Z",0
146825,"R",72,"R",3375223,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",239594,"R",16,"R",1323400,"R",5,"R",184849,"R",5,"R",210588,"R",23,"R",862219,"R",3,"R",125933,"R",2,"R",82476,"Z",0,"Z",0,"R",12,"R",346164,"Z",0,"Z",0,"Z",0,"Z",0
146977,"R",23,"R",1552595,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",48045,"R",8,"R",764131,"Z",0,"Z",0,"R",1,"R",73201,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",84076,"Z",0,"Z",0,"R",11,"R",583142,"Z",0,"Z",0,"Z",0,"Z",0
147004,"R",193,"R",12967456,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1000033,"R",61,"R",5707964,"R",13,"R",646944,"R",22,"R",1590482,"R",7,"R",371245,"Z",0,"Z",0,"R",14,"R",639246,"R",1,"R",46280,"R",54,"R",2614658,"R",4,"R",308588,"R",1,"R",42016
147013,"R",164,"R",8027192,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1000448,"R",21,"R",2135078,"R",13,"R",640901,"R",8,"R",403925,"R",48,"R",2277276,"R",5,"R",282654,"R",20,"R",667765,"Z",0,"Z",0,"R",20,"R",619145,"Z",0,"Z",0,"Z",0,"Z",0
147031,"P",14,"P",979433,"Z",0,"Z",0,"Z",0,"Z",0,"P",5,"P",257355,"P",4,"P",458896,"P",2,"P",119836,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"P",3,"P",143346,"Z",0,"Z",0,"Z",0,"Z",0
147129,"R",47,"R",2849871,"R",1,"R",81994,"R",1,"R",46904,"R",10,"R",405912,"R",23,"R",1831627,"R",3,"R",151965,"R",1,"R",52021,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",125715,"Z",0,"Z",0,"R",4,"R",153733,"Z",0,"Z",0,"Z",0,"Z",0
147165,"R",18,"R",806417,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",178251,"R",8,"R",477806,"Z",0,"Z",0,"R",2,"R",74890,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",18720,"Z",0,"Z",0,"R",2,"R",56750,"Z",0,"Z",0,"Z",0,"Z",0
147244,"R",193,"R",9194856,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",880510,"R",26,"R",2544219,"R",13,"R",633196,"R",11,"R",617900,"R",56,"R",2486626,"Z",0,"Z",0,"R",21,"R",666921,"Z",0,"Z",0,"R",47,"R",1365484,"Z",0,"Z",0,"Z",0,"Z",0
147341,"R",175,"R",8569646,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",916492,"R",21,"R",2393526,"R",14,"R",781974,"R",5,"R",265967,"R",44,"R",1928092,"R",4,"R",182659,"R",27,"R",897624,"Z",0,"Z",0,"R",28,"R",792879,"R",10,"R",410433,"Z",0,"Z",0
147369,"R",317,"R",15821221,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",176066,"R",132,"R",7041018,"R",47,"R",1960447,"R",22,"R",1905403,"R",28,"R",1325571,"Z",0,"Z",0,"R",28,"R",954431,"Z",0,"Z",0,"R",42,"R",1701229,"R",14,"R",757056,"Z",0,"Z",0
147378,"R",409,"R",24665327,"Z",0,"Z",0,"Z",0,"Z",0,"R",79,"R",5111403,"R",35,"R",4331303,"R",17,"R",1201668,"R",37,"R",2666207,"R",36,"R",2238744,"R",1,"R",67732,"R",51,"R",2307525,"R",1,"R",39000,"R",131,"R",5545805,"R",17,"R",974856,"R",4,"R",181084
147396,"R",11,"R",592850,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",107850,"R",1,"R",120000,"R",3,"R",172000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37500,"R",3,"R",121500,"R",1,"R",34000,"Z",0,"Z",0,"Z",0,"Z",0
147411,"R",124,"R",7574032,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",298642,"R",24,"R",2487288,"R",2,"R",130900,"R",10,"R",650152,"R",15,"R",845613,"Z",0,"Z",0,"R",21,"R",840583,"R",2,"R",79985,"R",44,"R",2240869,"Z",0,"Z",0,"Z",0,"Z",0
147536,"R",407,"R",24812409,"Z",0,"Z",0,"Z",0,"Z",0,"R",89,"R",4691527,"R",49,"R",5619306,"R",47,"R",2958160,"R",21,"R",1336338,"R",139,"R",7650874,"Z",0,"Z",0,"R",27,"R",1122368,"Z",0,"Z",0,"R",34,"R",1403676,"Z",0,"Z",0,"R",1,"R",30160
147590,"R",92,"R",5005435,"R",1,"R",57680,"Z",0,"Z",0,"R",9,"R",437022,"R",28,"R",2424527,"R",4,"R",200555,"R",3,"R",151729,"R",3,"R",132700,"Z",0,"Z",0,"R",14,"R",472098,"R",5,"R",197337,"R",25,"R",931787,"Z",0,"Z",0,"Z",0,"Z",0
147660,"R",292,"R",17925416,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",617867,"R",98,"R",8198276,"R",17,"R",1011855,"R",15,"R",1050605,"R",60,"R",3231539,"R",4,"R",209082,"R",20,"R",759386,"R",3,"R",119724,"R",42,"R",1801740,"R",21,"R",925342,"Z",0,"Z",0
147679,"R",222,"R",13084029,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1688389,"R",30,"R",2854020,"R",10,"R",585000,"R",16,"R",924545,"R",33,"R",1843840,"Z",0,"Z",0,"R",26,"R",1289410,"R",24,"R",1388950,"R",56,"R",2509875,"Z",0,"Z",0,"Z",0,"Z",0
147697,"R",12,"R",928359,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",264785,"R",5,"R",524873,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",138701,"Z",0,"Z",0,"Z",0,"Z",0
147703,"R",2050,"R",112845817,"R",20,"R",1189005,"R",9,"R",402300,"R",279,"R",13823782,"R",232,"R",23393186,"R",152,"R",9001257,"R",250,"R",16178065,"R",196,"R",11928295,"R",21,"R",1085643,"R",391,"R",16129122,"Z",0,"Z",0,"R",435,"R",14846582,"R",9,"R",345235,"R",56,"R",4523345
147767,"R",5193,"R",423576661,"R",574,"R",34043962,"Z",0,"Z",0,"R",249,"R",16398780,"R",234,"R",56380156,"R",1319,"R",111287415,"R",884,"R",73367870,"R",333,"R",37591331,"R",78,"R",6293534,"R",172,"R",9947650,"R",19,"R",942522,"R",1010,"R",52334232,"R",321,"R",24989209,"Z",0,"Z",0
147776,"R",670,"R",41009256,"Z",0,"Z",0,"Z",0,"Z",0,"R",172,"R",8967779,"R",140,"R",14003012,"R",56,"R",2845488,"R",41,"R",2314536,"R",47,"R",2396456,"R",4,"R",230544,"R",79,"R",3672323,"R",1,"R",33982,"R",105,"R",4524258,"R",4,"R",315511,"R",21,"R",1705367
147800,"R",324,"R",21943285,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1778095,"R",17,"R",2477176,"R",31,"R",2163689,"R",38,"R",3323521,"R",43,"R",3368554,"R",1,"R",85435,"R",69,"R",3585994,"R",10,"R",556264,"R",85,"R",4604557,"Z",0,"Z",0,"Z",0,"Z",0
147828,"R",360,"R",17807019,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",913623,"R",56,"R",4923117,"R",13,"R",490254,"R",42,"R",2173652,"R",39,"R",1911642,"R",5,"R",254115,"R",41,"R",1190832,"R",36,"R",1848698,"R",91,"R",3259316,"R",17,"R",795951,"R",1,"R",45819
147916,"R",266,"R",15427496,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",1400215,"R",22,"R",2590885,"R",22,"R",1289746,"R",30,"R",1895955,"R",46,"R",2929476,"Z",0,"Z",0,"R",51,"R",2247040,"R",16,"R",702079,"R",56,"R",2372100,"Z",0,"Z",0,"Z",0,"Z",0
148007,"R",175,"R",10325024,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",788116,"R",30,"R",2996868,"R",21,"R",1224070,"R",10,"R",601211,"R",27,"R",1291893,"Z",0,"Z",0,"R",15,"R",805459,"R",2,"R",59357,"R",51,"R",2296280,"R",6,"R",261770,"Z",0,"Z",0
148016,"R",232,"R",13039949,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",989018,"R",40,"R",4044265,"R",12,"R",700712,"R",11,"R",749489,"R",38,"R",1994282,"R",2,"R",81467,"R",53,"R",1638459,"Z",0,"Z",0,"R",25,"R",1116840,"R",26,"R",1498940,"R",7,"R",226477
148131,"R",100,"R",4240208,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45000,"R",26,"R",1799624,"R",1,"R",40000,"R",5,"R",200598,"R",30,"R",1065227,"R",2,"R",73000,"R",7,"R",184240,"R",9,"R",287147,"R",19,"R",545372,"Z",0,"Z",0,"Z",0,"Z",0
148256,"R",113,"R",5188314,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",367173,"R",23,"R",1662517,"R",12,"R",432970,"R",11,"R",465377,"R",21,"R",813727,"Z",0,"Z",0,"R",19,"R",882329,"R",1,"R",27724,"R",16,"R",536497,"Z",0,"Z",0,"Z",0,"Z",0
148292,"R",100,"R",5172252,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",252547,"R",33,"R",2551192,"R",9,"R",385172,"R",7,"R",313169,"R",17,"R",708677,"Z",0,"Z",0,"R",6,"R",236413,"R",2,"R",63750,"R",20,"R",661332,"Z",0,"Z",0,"Z",0,"Z",0
148335,"R",120,"R",8524128,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",2005968,"R",46,"R",4439160,"R",12,"R",829224,"R",4,"R",222912,"R",7,"R",551184,"Z",0,"Z",0,"R",4,"R",192288,"Z",0,"Z",0,"R",5,"R",283392,"Z",0,"Z",0,"Z",0,"Z",0
148380,"R",219,"R",11023237,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",450053,"R",52,"R",3609648,"R",14,"R",592006,"R",18,"R",1049145,"R",35,"R",1627938,"Z",0,"Z",0,"R",32,"R",1452668,"Z",0,"Z",0,"R",59,"R",2241779,"Z",0,"Z",0,"Z",0,"Z",0
148399,"R",29,"R",1397936,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",65000,"R",13,"R",834455,"R",1,"R",45760,"R",1,"R",37440,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",83480,"R",8,"R",268673,"R",2,"R",63128,"Z",0,"Z",0
148405,"R",112,"R",4826182,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",156294,"R",25,"R",1769790,"R",17,"R",647460,"R",7,"R",274581,"R",29,"R",1058084,"R",2,"R",69363,"R",7,"R",206597,"Z",0,"Z",0,"R",21,"R",644013,"Z",0,"Z",0,"Z",0,"Z",0
148487,"R",371,"R",24276989,"Z",0,"Z",0,"Z",0,"Z",0,"R",99,"R",4996007,"R",67,"R",8169737,"R",37,"R",2361603,"R",17,"R",1197550,"R",44,"R",2163585,"Z",0,"Z",0,"R",26,"R",988000,"Z",0,"Z",0,"R",69,"R",3277368,"R",12,"R",1123139,"Z",0,"Z",0
148496,"R",243,"R",15555941,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1136568,"R",58,"R",6156687,"R",23,"R",1603504,"R",14,"R",908091,"R",24,"R",1299417,"Z",0,"Z",0,"R",19,"R",624714,"Z",0,"Z",0,"R",68,"R",3318504,"R",9,"R",508456,"Z",0,"Z",0
148511,"R",300,"R",22613173,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",440252,"R",90,"R",10514878,"R",42,"R",2711633,"R",24,"R",1956697,"R",2,"R",116833,"R",41,"R",2651105,"R",32,"R",1348006,"R",13,"R",704392,"R",45,"R",2169377,"Z",0,"Z",0,"Z",0,"Z",0
148575,"R",23,"R",1405634,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",157789,"R",4,"R",481645,"R",10,"R",501114,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",125174,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",139912,"Z",0,"Z",0,"Z",0,"Z",0
148584,"R",183,"R",10822762,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1268231,"R",44,"R",4389531,"R",12,"R",657599,"R",14,"R",758303,"R",25,"R",1337461,"R",3,"R",129633,"R",22,"R",700702,"Z",0,"Z",0,"R",28,"R",1138734,"R",11,"R",442568,"Z",0,"Z",0
148593,"R",10,"R",600948,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",168291,"R",1,"R",113360,"R",1,"R",63073,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",256224,"Z",0,"Z",0,"Z",0,"Z",0
148627,"R",276,"R",13760372,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1451646,"R",19,"R",2726710,"R",20,"R",1371524,"R",20,"R",1094005,"R",41,"R",2039841,"R",3,"R",236856,"R",61,"R",2078533,"Z",0,"Z",0,"R",77,"R",2533393,"R",5,"R",227864,"Z",0,"Z",0
148654,"R",518,"R",27029331,"R",1,"R",55500,"Z",0,"Z",0,"R",49,"R",2252239,"R",99,"R",8666360,"R",63,"R",3233544,"R",22,"R",1225590,"R",58,"R",2663079,"R",2,"R",102246,"R",78,"R",2886967,"Z",0,"Z",0,"R",108,"R",3857545,"R",28,"R",1541329,"R",10,"R",544932
148672,"R",84,"R",4043981,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",271666,"R",13,"R",1122425,"R",13,"R",525933,"R",7,"R",426275,"R",19,"R",842943,"Z",0,"Z",0,"R",17,"R",553825,"R",1,"R",45200,"R",7,"R",255714,"Z",0,"Z",0,"Z",0,"Z",0
148821,"R",70,"R",3658986,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",293827,"R",10,"R",839073,"R",4,"R",237404,"R",6,"R",382798,"R",21,"R",1117531,"Z",0,"Z",0,"R",3,"R",142504,"R",2,"R",68814,"R",18,"R",577035,"Z",0,"Z",0,"Z",0,"Z",0
148876,"R",64,"R",3296033,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",652393,"R",19,"R",1696674,"R",5,"R",237077,"R",6,"R",289598,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",134684,"R",14,"R",285607,"Z",0,"Z",0,"Z",0,"Z",0
148885,"R",90,"R",5540024,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",194441,"R",14,"R",1388958,"R",10,"R",575688,"R",2,"R",117519,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1374564,"Z",0,"Z",0,"R",29,"R",1487397,"R",7,"R",401457,"Z",0,"Z",0
148937,"R",56,"R",2520850,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",26705,"R",5,"R",481233,"R",9,"R",406301,"R",4,"R",237873,"R",9,"R",456477,"Z",0,"Z",0,"R",4,"R",169909,"R",10,"R",275931,"R",14,"R",466421,"Z",0,"Z",0,"Z",0,"Z",0
148982,"R",29,"R",1985586,"Z",0,"Z",0,"R",1,"R",70000,"R",5,"R",336846,"R",6,"R",766523,"R",5,"R",267457,"R",2,"R",149772,"R",1,"R",51500,"Z",0,"Z",0,"R",1,"R",34986,"R",3,"R",83070,"R",3,"R",109957,"R",2,"R",115475,"Z",0,"Z",0
